first_scene,sceneinfo,appuin,appuinname,uv
1020,公众号profile,3505027751,FitTime即刻运动,17
1023,安卓桌面,3505027751,FitTime即刻运动,1
1035,公众号自定义菜单,3505027751,FitTime即刻运动,264
1036,App分享消息,3505027751,FitTime即刻运动,45
1037,其他小程序,3505027751,FitTime即刻运动,53
1042,好友搜索,3505027751,FitTime即刻运动,11
1043,公众号模板消息,3505027751,FitTime即刻运动,4
1058,公众号文章,3505027751,FitTime即刻运动,15
1089,会话下拉,3505027751,FitTime即刻运动,5
1102,NULL,3505027751,FitTime即刻运动,9
ALL,NULL,3505027751,FitTime即刻运动,477
1001,列表,3505031327,移车易,3
1005,全搜,3505031327,移车易,15
1006,垂搜,3505031327,移车易,34
1007,单聊,3505031327,移车易,2
1020,公众号profile,3505031327,移车易,11
1035,公众号自定义菜单,3505031327,移车易,315
1037,其他小程序,3505031327,移车易,105
1038,其他小程序返回,3505031327,移车易,2
1042,好友搜索,3505031327,移车易,4
1043,公众号模板消息,3505031327,移车易,2
1044,群API,3505031327,移车易,10
1069,openSDK,3505031327,移车易,152
1080,客服消息菜单,3505031327,移车易,1
1089,会话下拉,3505031327,移车易,14
ALL,NULL,3505031327,移车易,670
1001,列表,3505031390,年检易,5
1005,全搜,3505031390,年检易,3
1006,垂搜,3505031390,年检易,2
1020,公众号profile,3505031390,年检易,2
1037,其他小程序,3505031390,年检易,35
1043,公众号模板消息,3505031390,年检易,3
1089,会话下拉,3505031390,年检易,4
ALL,NULL,3505031390,年检易,54
1000,NULL,3505032111,壁纸生成器,1
1001,列表,3505032111,壁纸生成器,20
1005,全搜,3505032111,壁纸生成器,63
1006,垂搜,3505032111,壁纸生成器,390
1007,单聊,3505032111,壁纸生成器,4
1020,公众号profile,3505032111,壁纸生成器,2
1027,本地搜索,3505032111,壁纸生成器,2
1035,公众号自定义菜单,3505032111,壁纸生成器,157
1037,其他小程序,3505032111,壁纸生成器,48
1042,好友搜索,3505032111,壁纸生成器,8
1047,扫描小程序码,3505032111,壁纸生成器,1
1048,长按小程序码,3505032111,壁纸生成器,1
1053,搜一搜,3505032111,壁纸生成器,19
1058,公众号文章,3505032111,壁纸生成器,19
1089,会话下拉,3505032111,壁纸生成器,10
ALL,NULL,3505032111,壁纸生成器,745
1001,列表,3505033978,值班日历,3
1005,全搜,3505033978,值班日历,10
1006,垂搜,3505033978,值班日历,8
1007,单聊,3505033978,值班日历,8
1008,群聊,3505033978,值班日历,6
1020,公众号profile,3505033978,值班日历,29
1035,公众号自定义菜单,3505033978,值班日历,111
1037,其他小程序,3505033978,值班日历,53
1042,好友搜索,3505033978,值班日历,1
1058,公众号文章,3505033978,值班日历,4
1089,会话下拉,3505033978,值班日历,9
1102,NULL,3505033978,值班日历,1
ALL,NULL,3505033978,值班日历,243
1000,NULL,3505037445,WiFi一键连,3
1001,列表,3505037445,WiFi一键连,753
1005,全搜,3505037445,WiFi一键连,2969
1006,垂搜,3505037445,WiFi一键连,15831
1007,单聊,3505037445,WiFi一键连,1490
1008,群聊,3505037445,WiFi一键连,396
1010,收藏,3505037445,WiFi一键连,1
1011,扫描二维码,3505037445,WiFi一键连,1141
1012,长按二维码,3505037445,WiFi一键连,88
1013,相册选取二维码,3505037445,WiFi一键连,13
1014,模版消息,3505037445,WiFi一键连,3
1020,公众号profile,3505037445,WiFi一键连,20
1023,安卓桌面,3505037445,WiFi一键连,26
1024,小程序profile,3505037445,WiFi一键连,17
1027,本地搜索,3505037445,WiFi一键连,38
1030,自动化测试下发,3505037445,WiFi一键连,3
1035,公众号自定义菜单,3505037445,WiFi一键连,226
1036,App分享消息,3505037445,WiFi一键连,302
1037,其他小程序,3505037445,WiFi一键连,6524
1042,好友搜索,3505037445,WiFi一键连,223
1047,扫描小程序码,3505037445,WiFi一键连,109
1048,长按小程序码,3505037445,WiFi一键连,732
1049,相册选取小程序码,3505037445,WiFi一键连,12
1053,搜一搜,3505037445,WiFi一键连,873
1054,搜索历史,3505037445,WiFi一键连,1
1089,会话下拉,3505037445,WiFi一键连,1246
1090,小程序右上菜单,3505037445,WiFi一键连,1
1096,聊天记录,3505037445,WiFi一键连,2
1102,NULL,3505037445,WiFi一键连,36
ALL,NULL,3505037445,WiFi一键连,33079
1000,NULL,3505047828,小睡眠,1
1001,列表,3505047828,小睡眠,18
1005,全搜,3505047828,小睡眠,245
1006,垂搜,3505047828,小睡眠,525
1007,单聊,3505047828,小睡眠,101
1008,群聊,3505047828,小睡眠,49
1011,扫描二维码,3505047828,小睡眠,1
1012,长按二维码,3505047828,小睡眠,1
1020,公众号profile,3505047828,小睡眠,30
1023,安卓桌面,3505047828,小睡眠,1
1024,小程序profile,3505047828,小睡眠,2
1035,公众号自定义菜单,3505047828,小睡眠,26
1037,其他小程序,3505047828,小睡眠,23
1042,好友搜索,3505047828,小睡眠,25
1043,公众号模板消息,3505047828,小睡眠,5
1047,扫描小程序码,3505047828,小睡眠,1
1048,长按小程序码,3505047828,小睡眠,46
1053,搜一搜,3505047828,小睡眠,9
1056,音乐播放器菜单,3505047828,小睡眠,1
1058,公众号文章,3505047828,小睡眠,23
1089,会话下拉,3505047828,小睡眠,26
ALL,NULL,3505047828,小睡眠,1159
1000,NULL,3505048450,街电,2
1001,列表,3505048450,街电,133
1005,全搜,3505048450,街电,931
1006,垂搜,3505048450,街电,722
1007,单聊,3505048450,街电,91
1008,群聊,3505048450,街电,50
1011,扫描二维码,3505048450,街电,143588
1012,长按二维码,3505048450,街电,258
1013,相册选取二维码,3505048450,街电,40
1014,模版消息,3505048450,街电,55
1020,公众号profile,3505048450,街电,108
1023,安卓桌面,3505048450,街电,7
1024,小程序profile,3505048450,街电,22
1027,本地搜索,3505048450,街电,57
1030,自动化测试下发,3505048450,街电,2
1035,公众号自定义菜单,3505048450,街电,20327
1036,App分享消息,3505048450,街电,3
1037,其他小程序,3505048450,街电,265
1042,好友搜索,3505048450,街电,244
1043,公众号模板消息,3505048450,街电,136
1053,搜一搜,3505048450,街电,11
1080,客服消息菜单,3505048450,街电,59
1089,会话下拉,3505048450,街电,515
1090,小程序右上菜单,3505048450,街电,1
1102,NULL,3505048450,街电,5549
ALL,NULL,3505048450,街电,173176
1000,NULL,3505058977,中国电信营业厅,4
1001,列表,3505058977,中国电信营业厅,75
1005,全搜,3505058977,中国电信营业厅,3965
1006,垂搜,3505058977,中国电信营业厅,804
1007,单聊,3505058977,中国电信营业厅,119
1008,群聊,3505058977,中国电信营业厅,246
1011,扫描二维码,3505058977,中国电信营业厅,1
1012,长按二维码,3505058977,中国电信营业厅,12
1014,模版消息,3505058977,中国电信营业厅,14
1020,公众号profile,3505058977,中国电信营业厅,618
1023,安卓桌面,3505058977,中国电信营业厅,4
1024,小程序profile,3505058977,中国电信营业厅,4
1027,本地搜索,3505058977,中国电信营业厅,146
1030,自动化测试下发,3505058977,中国电信营业厅,3
1035,公众号自定义菜单,3505058977,中国电信营业厅,21719
1037,其他小程序,3505058977,中国电信营业厅,164
1042,好友搜索,3505058977,中国电信营业厅,2324
1043,公众号模板消息,3505058977,中国电信营业厅,1199
1044,群API,3505058977,中国电信营业厅,81
1053,搜一搜,3505058977,中国电信营业厅,74
1054,搜索历史,3505058977,中国电信营业厅,2
1058,公众号文章,3505058977,中国电信营业厅,38
1080,客服消息菜单,3505058977,中国电信营业厅,14
1089,会话下拉,3505058977,中国电信营业厅,279
1102,NULL,3505058977,中国电信营业厅,784
ALL,NULL,3505058977,中国电信营业厅,32693
1005,全搜,3505074901,企业查询宝,13
1006,垂搜,3505074901,企业查询宝,29
1007,单聊,3505074901,企业查询宝,1
1042,好友搜索,3505074901,企业查询宝,2
1089,会话下拉,3505074901,企业查询宝,1
ALL,NULL,3505074901,企业查询宝,46
1020,公众号profile,3505076822,党校,1
ALL,NULL,3505076822,党校,1
1000,NULL,3505078432,黑咔相机,2
1001,列表,3505078432,黑咔相机,2572
1005,全搜,3505078432,黑咔相机,1081
1006,垂搜,3505078432,黑咔相机,4762
1007,单聊,3505078432,黑咔相机,81765
1008,群聊,3505078432,黑咔相机,265102
1010,收藏,3505078432,黑咔相机,15
1012,长按二维码,3505078432,黑咔相机,3
1014,模版消息,3505078432,黑咔相机,864
1020,公众号profile,3505078432,黑咔相机,20
1023,安卓桌面,3505078432,黑咔相机,36
1024,小程序profile,3505078432,黑咔相机,162
1027,本地搜索,3505078432,黑咔相机,13
1035,公众号自定义菜单,3505078432,黑咔相机,312
1036,App分享消息,3505078432,黑咔相机,10410
1037,其他小程序,3505078432,黑咔相机,517
1038,其他小程序返回,3505078432,黑咔相机,19
1042,好友搜索,3505078432,黑咔相机,57
1047,扫描小程序码,3505078432,黑咔相机,3
1048,长按小程序码,3505078432,黑咔相机,144
1049,相册选取小程序码,3505078432,黑咔相机,2
1053,搜一搜,3505078432,黑咔相机,108
1054,搜索历史,3505078432,黑咔相机,11
1058,公众号文章,3505078432,黑咔相机,56
1089,会话下拉,3505078432,黑咔相机,7095
1090,小程序右上菜单,3505078432,黑咔相机,8
1096,聊天记录,3505078432,黑咔相机,112
1102,NULL,3505078432,黑咔相机,19
ALL,NULL,3505078432,黑咔相机,375270
1001,列表,3505079331,优志愿填报助手,4
1005,全搜,3505079331,优志愿填报助手,76
1006,垂搜,3505079331,优志愿填报助手,36
1007,单聊,3505079331,优志愿填报助手,115
1008,群聊,3505079331,优志愿填报助手,484
1011,扫描二维码,3505079331,优志愿填报助手,76
1012,长按二维码,3505079331,优志愿填报助手,2
1013,相册选取二维码,3505079331,优志愿填报助手,1
1020,公众号profile,3505079331,优志愿填报助手,5
1035,公众号自定义菜单,3505079331,优志愿填报助手,44
1037,其他小程序,3505079331,优志愿填报助手,4
1042,好友搜索,3505079331,优志愿填报助手,18
1047,扫描小程序码,3505079331,优志愿填报助手,3
1048,长按小程序码,3505079331,优志愿填报助手,3
1053,搜一搜,3505079331,优志愿填报助手,5
1058,公众号文章,3505079331,优志愿填报助手,184
1089,会话下拉,3505079331,优志愿填报助手,27
1096,聊天记录,3505079331,优志愿填报助手,3
ALL,NULL,3505079331,优志愿填报助手,1090
1001,列表,3505081122,婚礼汇,1
1005,全搜,3505081122,婚礼汇,1
1006,垂搜,3505081122,婚礼汇,4
1007,单聊,3505081122,婚礼汇,16
1008,群聊,3505081122,婚礼汇,21
1020,公众号profile,3505081122,婚礼汇,2
1035,公众号自定义菜单,3505081122,婚礼汇,47
1036,App分享消息,3505081122,婚礼汇,54
1037,其他小程序,3505081122,婚礼汇,12
1042,好友搜索,3505081122,婚礼汇,1
1058,公众号文章,3505081122,婚礼汇,40
1080,客服消息菜单,3505081122,婚礼汇,2
1089,会话下拉,3505081122,婚礼汇,3
ALL,NULL,3505081122,婚礼汇,204
1005,全搜,3505082339,景点讲解,19
1006,垂搜,3505082339,景点讲解,16
1011,扫描二维码,3505082339,景点讲解,304
1012,长按二维码,3505082339,景点讲解,6
1020,公众号profile,3505082339,景点讲解,1
1024,小程序profile,3505082339,景点讲解,4
1027,本地搜索,3505082339,景点讲解,1
1035,公众号自定义菜单,3505082339,景点讲解,4
1037,其他小程序,3505082339,景点讲解,2
1042,好友搜索,3505082339,景点讲解,2
1047,扫描小程序码,3505082339,景点讲解,1
1048,长按小程序码,3505082339,景点讲解,8
1089,会话下拉,3505082339,景点讲解,1
ALL,NULL,3505082339,景点讲解,369
1001,列表,3505089957,小小贺卡,129
1005,全搜,3505089957,小小贺卡,71
1006,垂搜,3505089957,小小贺卡,130
1007,单聊,3505089957,小小贺卡,6767
1008,群聊,3505089957,小小贺卡,8414
1011,扫描二维码,3505089957,小小贺卡,2
1012,长按二维码,3505089957,小小贺卡,20
1014,模版消息,3505089957,小小贺卡,2
1020,公众号profile,3505089957,小小贺卡,326
1024,小程序profile,3505089957,小小贺卡,22
1027,本地搜索,3505089957,小小贺卡,4
1030,自动化测试下发,3505089957,小小贺卡,2
1035,公众号自定义菜单,3505089957,小小贺卡,1903
1037,其他小程序,3505089957,小小贺卡,315
1038,其他小程序返回,3505089957,小小贺卡,9
1042,好友搜索,3505089957,小小贺卡,24
1043,公众号模板消息,3505089957,小小贺卡,55
1047,扫描小程序码,3505089957,小小贺卡,5
1053,搜一搜,3505089957,小小贺卡,3
1058,公众号文章,3505089957,小小贺卡,18406
1069,openSDK,3505089957,小小贺卡,2796
1074,公众号会话卡片,3505089957,小小贺卡,45
1089,会话下拉,3505089957,小小贺卡,624
1090,小程序右上菜单,3505089957,小小贺卡,3
1096,聊天记录,3505089957,小小贺卡,3
1102,NULL,3505089957,小小贺卡,99
ALL,NULL,3505089957,小小贺卡,40179
1006,垂搜,3505090725,有伴英语,1
1020,公众号profile,3505090725,有伴英语,1
1037,其他小程序,3505090725,有伴英语,3
1042,好友搜索,3505090725,有伴英语,1
1058,公众号文章,3505090725,有伴英语,2
ALL,NULL,3505090725,有伴英语,8
1005,全搜,3505096311,悟空找房+,7
1006,垂搜,3505096311,悟空找房+,5
1007,单聊,3505096311,悟空找房+,5
1011,扫描二维码,3505096311,悟空找房+,88
1012,长按二维码,3505096311,悟空找房+,49
1013,相册选取二维码,3505096311,悟空找房+,1
1020,公众号profile,3505096311,悟空找房+,1
1035,公众号自定义菜单,3505096311,悟空找房+,1
1036,App分享消息,3505096311,悟空找房+,16
1037,其他小程序,3505096311,悟空找房+,15
1042,好友搜索,3505096311,悟空找房+,2
1048,长按小程序码,3505096311,悟空找房+,1
1053,搜一搜,3505096311,悟空找房+,1
1058,公众号文章,3505096311,悟空找房+,11
1089,会话下拉,3505096311,悟空找房+,1
ALL,NULL,3505096311,悟空找房+,204
1001,列表,3505099804,机工教育,1
1020,公众号profile,3505099804,机工教育,7
1026,附近的小程序,3505099804,机工教育,1
1035,公众号自定义菜单,3505099804,机工教育,7
ALL,NULL,3505099804,机工教育,16
1001,列表,3505104818,搜狗云表情,1
1005,全搜,3505104818,搜狗云表情,23
1006,垂搜,3505104818,搜狗云表情,37
1007,单聊,3505104818,搜狗云表情,13
1008,群聊,3505104818,搜狗云表情,9
1011,扫描二维码,3505104818,搜狗云表情,1
1012,长按二维码,3505104818,搜狗云表情,3
1020,公众号profile,3505104818,搜狗云表情,10
1024,小程序profile,3505104818,搜狗云表情,1
1027,本地搜索,3505104818,搜狗云表情,1
1035,公众号自定义菜单,3505104818,搜狗云表情,137
1037,其他小程序,3505104818,搜狗云表情,205
1042,好友搜索,3505104818,搜狗云表情,5
1043,公众号模板消息,3505104818,搜狗云表情,2
1053,搜一搜,3505104818,搜狗云表情,1
1089,会话下拉,3505104818,搜狗云表情,11
ALL,NULL,3505104818,搜狗云表情,460
1001,列表,3505112155,爱空间标准化家装装修,9
1005,全搜,3505112155,爱空间标准化家装装修,6
1006,垂搜,3505112155,爱空间标准化家装装修,7
1007,单聊,3505112155,爱空间标准化家装装修,5
1008,群聊,3505112155,爱空间标准化家装装修,4
1011,扫描二维码,3505112155,爱空间标准化家装装修,3
1020,公众号profile,3505112155,爱空间标准化家装装修,22
1027,本地搜索,3505112155,爱空间标准化家装装修,1
1030,自动化测试下发,3505112155,爱空间标准化家装装修,4
1035,公众号自定义菜单,3505112155,爱空间标准化家装装修,76
1037,其他小程序,3505112155,爱空间标准化家装装修,31
1042,好友搜索,3505112155,爱空间标准化家装装修,1
1048,长按小程序码,3505112155,爱空间标准化家装装修,2
1058,公众号文章,3505112155,爱空间标准化家装装修,9
1089,会话下拉,3505112155,爱空间标准化家装装修,60
